GeneID	Annotation_GO_ID
MSTRG.58485	unknown
MSTRG.58487	unknown
MSTRG.58488	unknown
MSTRG.58489	unknown
MSTRG.5849	unknown
MSTRG.585	unknown
MSTRG.5850	unknown
MSTRG.58506	unknown
MSTRG.58507	unknown
MSTRG.58510	unknown
MSTRG.58512	unknown
MSTRG.58517	unknown
MSTRG.58518	unknown
MSTRG.5852	unknown
MSTRG.58520	unknown
MSTRG.58523	unknown
MSTRG.58524	unknown
MSTRG.58526	unknown
MSTRG.58527	unknown
MSTRG.58528	unknown
MSTRG.58529	unknown
MSTRG.58530	unknown
MSTRG.58532	unknown
MSTRG.58534	unknown
MSTRG.58536	unknown
MSTRG.58537	unknown
MSTRG.58541	unknown
MSTRG.58545	unknown
MSTRG.58546	unknown
MSTRG.5855	unknown
MSTRG.58550	unknown
MSTRG.58555	unknown
MSTRG.58556	unknown
MSTRG.58557	unknown
MSTRG.58558	unknown
MSTRG.58559	unknown
MSTRG.5856	unknown
MSTRG.58560	unknown
MSTRG.58561	unknown
MSTRG.58562	unknown
MSTRG.58563	unknown
MSTRG.58565	unknown
MSTRG.58566	unknown
MSTRG.58567	unknown
MSTRG.58569	unknown
MSTRG.58570	unknown
MSTRG.58572	unknown
MSTRG.58573	unknown
MSTRG.58575	unknown
MSTRG.58576	unknown
MSTRG.58578	unknown
MSTRG.58580	unknown
MSTRG.58581	unknown
MSTRG.58582	unknown
MSTRG.58583	unknown
MSTRG.58584	unknown
MSTRG.58588	unknown
MSTRG.58589	unknown
MSTRG.5859	unknown
MSTRG.58591	unknown
MSTRG.58594	unknown
MSTRG.58596	unknown
MSTRG.58597	unknown
MSTRG.58598	unknown
MSTRG.5860	unknown
MSTRG.58600	unknown
MSTRG.58602	unknown
MSTRG.58604	unknown
MSTRG.58606	unknown
MSTRG.58607	unknown
MSTRG.58608	unknown
MSTRG.58611	unknown
MSTRG.58612	unknown
MSTRG.58614	unknown
MSTRG.58616	unknown
MSTRG.58618	unknown
MSTRG.58619	unknown
MSTRG.5862	unknown
MSTRG.58622	unknown
MSTRG.58624	unknown
MSTRG.58625	unknown
MSTRG.58627	unknown
MSTRG.58629	unknown
MSTRG.58632	unknown
MSTRG.58636	unknown
MSTRG.58640	unknown
MSTRG.58641	unknown
MSTRG.58643	unknown
MSTRG.58645	unknown
MSTRG.58647	unknown
MSTRG.58648	unknown
MSTRG.58650	unknown
MSTRG.58651	unknown
MSTRG.58654	unknown
MSTRG.58655	unknown
MSTRG.58656	unknown
MSTRG.58658	unknown
MSTRG.58659	unknown
MSTRG.5866	unknown
MSTRG.58661	unknown
MSTRG.58664	unknown
MSTRG.58668	unknown
MSTRG.58672	unknown
MSTRG.58673	unknown
MSTRG.58677	unknown
MSTRG.58678	unknown
MSTRG.58679	unknown
MSTRG.58680	unknown
MSTRG.58681	unknown
MSTRG.58682	unknown
MSTRG.58683	unknown
MSTRG.58688	unknown
MSTRG.58689	unknown
MSTRG.58691	unknown
MSTRG.58694	unknown
MSTRG.58695	unknown
MSTRG.58697	unknown
MSTRG.58699	unknown
MSTRG.587	unknown
MSTRG.58701	unknown
MSTRG.58703	unknown
MSTRG.58705	unknown
MSTRG.58706	unknown
MSTRG.58708	unknown
MSTRG.58709	unknown
MSTRG.5871	unknown
MSTRG.58711	unknown
MSTRG.58713	unknown
MSTRG.58716	unknown
MSTRG.58717	unknown
MSTRG.58719	unknown
MSTRG.5872	unknown
MSTRG.58721	unknown
MSTRG.58724	unknown
MSTRG.58725	unknown
MSTRG.58726	unknown
MSTRG.58727	unknown
MSTRG.58728	unknown
MSTRG.58729	unknown
MSTRG.58730	unknown
MSTRG.58731	unknown
MSTRG.58732	unknown
MSTRG.58733	unknown
MSTRG.58734	unknown
MSTRG.58735	unknown
MSTRG.58736	unknown
MSTRG.58737	unknown
MSTRG.58739	unknown
MSTRG.5874	unknown
MSTRG.58741	unknown
MSTRG.58742	unknown
MSTRG.58743	unknown
MSTRG.58746	unknown
MSTRG.58749	unknown
MSTRG.5875	unknown
MSTRG.58750	unknown
MSTRG.58751	unknown
MSTRG.58753	unknown
MSTRG.58754	unknown
MSTRG.58755	unknown
MSTRG.58756	unknown
MSTRG.58757	unknown
MSTRG.58759	unknown
MSTRG.58761	unknown
MSTRG.58762	unknown
MSTRG.58764	unknown
MSTRG.58768	unknown
MSTRG.58769	unknown
MSTRG.5877	unknown
MSTRG.58771	unknown
MSTRG.58772	unknown
MSTRG.58773	unknown
MSTRG.58775	unknown
MSTRG.58777	unknown
MSTRG.58779	unknown
MSTRG.58781	unknown
MSTRG.58783	unknown
MSTRG.58784	unknown
MSTRG.58785	unknown
MSTRG.58787	unknown
MSTRG.58789	unknown
MSTRG.5879	unknown
MSTRG.58790	unknown
MSTRG.58793	unknown
MSTRG.58794	unknown
MSTRG.58795	unknown
MSTRG.58796	unknown
MSTRG.58797	unknown
MSTRG.5880	unknown
MSTRG.58803	unknown
MSTRG.58804	unknown
MSTRG.58805	unknown
MSTRG.58807	unknown
MSTRG.58809	unknown
MSTRG.58810	unknown
MSTRG.58811	unknown
MSTRG.58813	unknown
MSTRG.58815	unknown
MSTRG.58816	unknown
MSTRG.58817	unknown
MSTRG.58818	unknown
MSTRG.58820	unknown
MSTRG.58822	unknown
MSTRG.58824	unknown
MSTRG.58826	unknown
MSTRG.58827	unknown
MSTRG.58828	unknown
MSTRG.58829	unknown
MSTRG.5883	unknown
MSTRG.58831	unknown
MSTRG.58834	unknown
MSTRG.58835	unknown
MSTRG.58836	unknown
MSTRG.58837	unknown
MSTRG.58839	unknown
MSTRG.5884	unknown
MSTRG.58840	unknown
MSTRG.58842	unknown
MSTRG.58845	unknown
MSTRG.58847	unknown
MSTRG.58849	unknown
MSTRG.58851	unknown
MSTRG.58852	unknown
MSTRG.58853	unknown
MSTRG.58854	unknown
MSTRG.58856	unknown
MSTRG.58857	unknown
MSTRG.58858	unknown
MSTRG.58859	unknown
MSTRG.58863	unknown
MSTRG.58865	unknown
MSTRG.58866	unknown
MSTRG.58867	unknown
MSTRG.58869	unknown
MSTRG.5887	unknown
MSTRG.58874	unknown
MSTRG.58875	unknown
MSTRG.58876	unknown
MSTRG.58877	unknown
MSTRG.58879	unknown
MSTRG.5888	unknown
MSTRG.58883	unknown
MSTRG.58884	unknown
MSTRG.58885	unknown
MSTRG.58890	unknown
MSTRG.58891	unknown
MSTRG.58893	unknown
MSTRG.58897	unknown
MSTRG.58899	unknown
MSTRG.5890	unknown
MSTRG.58901	unknown
MSTRG.58903	unknown
MSTRG.58905	unknown
MSTRG.58909	unknown
MSTRG.58910	unknown
MSTRG.58916	unknown
MSTRG.58917	unknown
MSTRG.58919	unknown
MSTRG.5892	unknown
MSTRG.58920	unknown
MSTRG.58923	unknown
MSTRG.58924	unknown
MSTRG.58925	unknown
MSTRG.58926	unknown
MSTRG.58928	unknown
MSTRG.58929	unknown
MSTRG.58930	unknown
MSTRG.58932	unknown
MSTRG.58933	unknown
MSTRG.58935	unknown
MSTRG.58936	unknown
MSTRG.58938	unknown
MSTRG.5894	unknown
MSTRG.58940	unknown
MSTRG.58943	unknown
MSTRG.58944	unknown
MSTRG.58945	unknown
MSTRG.58947	unknown
MSTRG.58948	unknown
MSTRG.58949	unknown
MSTRG.58952	unknown
MSTRG.58953	unknown
MSTRG.58956	unknown
MSTRG.58957	unknown
MSTRG.58959	unknown
MSTRG.58961	unknown
MSTRG.58962	unknown
MSTRG.58965	unknown
MSTRG.58968	unknown
MSTRG.58969	unknown
MSTRG.5897	unknown
MSTRG.58971	unknown
MSTRG.58972	unknown
MSTRG.58973	unknown
MSTRG.58975	unknown
MSTRG.58976	unknown
MSTRG.58978	unknown
MSTRG.58979	unknown
MSTRG.5898	unknown
MSTRG.58982	unknown
MSTRG.58983	unknown
MSTRG.58985	unknown
MSTRG.58986	unknown
MSTRG.58988	unknown
MSTRG.5899	unknown
MSTRG.58991	unknown
MSTRG.58992	unknown
MSTRG.58993	unknown
MSTRG.58994	unknown
MSTRG.58995	unknown
MSTRG.58997	unknown
MSTRG.58999	unknown
MSTRG.59000	unknown
MSTRG.59003	unknown
MSTRG.59005	unknown
MSTRG.59007	unknown
MSTRG.59009	unknown
MSTRG.59011	unknown
MSTRG.59013	unknown
MSTRG.59015	unknown
MSTRG.59017	unknown
MSTRG.59019	unknown
MSTRG.5902	unknown
MSTRG.59021	unknown
MSTRG.59023	unknown
MSTRG.59025	unknown
MSTRG.59026	unknown
MSTRG.59027	unknown
MSTRG.59028	unknown
MSTRG.59031	unknown
MSTRG.59032	unknown
MSTRG.59034	unknown
MSTRG.59035	unknown
MSTRG.59039	unknown
MSTRG.5904	unknown
MSTRG.59040	unknown
MSTRG.59042	unknown
MSTRG.59043	unknown
MSTRG.59044	unknown
MSTRG.59046	unknown
MSTRG.59049	unknown
MSTRG.5905	unknown
MSTRG.59050	unknown
MSTRG.59051	unknown
MSTRG.59053	unknown
MSTRG.59055	unknown
MSTRG.59057	unknown
MSTRG.59059	unknown
MSTRG.59061	unknown
MSTRG.59063	unknown
MSTRG.59066	unknown
MSTRG.59068	unknown
MSTRG.59069	unknown
MSTRG.5907	unknown
MSTRG.59072	unknown
MSTRG.59074	unknown
MSTRG.59075	unknown
MSTRG.59076	unknown
MSTRG.59077	unknown
MSTRG.59079	unknown
MSTRG.5908	unknown
MSTRG.59080	unknown
MSTRG.59087	unknown
MSTRG.59089	unknown
MSTRG.59090	unknown
MSTRG.59092	unknown
MSTRG.59093	unknown
MSTRG.59095	unknown
MSTRG.59096	unknown
MSTRG.59097	unknown
MSTRG.59099	unknown
MSTRG.591	unknown
MSTRG.5910	unknown
MSTRG.59100	unknown
MSTRG.59102	unknown
MSTRG.59103	unknown
MSTRG.59105	unknown
MSTRG.59107	unknown
MSTRG.59108	unknown
MSTRG.59109	unknown
MSTRG.5911	unknown
MSTRG.59112	unknown
MSTRG.59116	unknown
MSTRG.59118	unknown
MSTRG.59119	unknown
MSTRG.5912	unknown
MSTRG.59120	unknown
MSTRG.59122	unknown
MSTRG.59123	unknown
MSTRG.59125	unknown
MSTRG.59127	unknown
MSTRG.59128	unknown
MSTRG.5913	unknown
MSTRG.59131	unknown
MSTRG.59132	unknown
MSTRG.59135	unknown
MSTRG.59137	unknown
MSTRG.59138	unknown
MSTRG.5914	unknown
MSTRG.59140	unknown
MSTRG.59142	unknown
MSTRG.59144	unknown
MSTRG.59146	unknown
MSTRG.59147	unknown
MSTRG.59148	unknown
MSTRG.59149	unknown
MSTRG.5915	unknown
MSTRG.59152	unknown
MSTRG.59154	unknown
MSTRG.59156	unknown
MSTRG.59158	unknown
MSTRG.5916	unknown
MSTRG.59161	unknown
MSTRG.59162	unknown
MSTRG.59164	unknown
MSTRG.59167	unknown
MSTRG.59169	unknown
MSTRG.59172	unknown
MSTRG.59173	unknown
MSTRG.59176	unknown
MSTRG.59178	unknown
MSTRG.59179	unknown
MSTRG.5918	unknown
MSTRG.59180	unknown
MSTRG.59182	unknown
MSTRG.59184	unknown
MSTRG.59186	unknown
MSTRG.59187	unknown
MSTRG.59188	unknown
MSTRG.59189	unknown
MSTRG.5919	unknown
MSTRG.59190	unknown
MSTRG.59191	unknown
MSTRG.59192	unknown
MSTRG.59193	unknown
MSTRG.59195	unknown
MSTRG.59196	unknown
MSTRG.59197	unknown
MSTRG.59198	unknown
MSTRG.59199	unknown
MSTRG.592	unknown
MSTRG.59200	unknown
MSTRG.59201	unknown
MSTRG.59202	unknown
MSTRG.59204	unknown
MSTRG.59206	unknown
MSTRG.59209	unknown
MSTRG.5921	unknown
MSTRG.59211	unknown
MSTRG.59212	unknown
MSTRG.59213	unknown
MSTRG.59214	unknown
MSTRG.59215	unknown
MSTRG.59216	unknown
MSTRG.5922	unknown
MSTRG.59221	unknown
MSTRG.59222	unknown
MSTRG.59224	unknown
MSTRG.59226	unknown
MSTRG.59227	unknown
MSTRG.59228	unknown
MSTRG.59229	unknown
MSTRG.59231	unknown
MSTRG.59234	unknown
MSTRG.59237	unknown
MSTRG.59238	unknown
MSTRG.59239	unknown
MSTRG.59241	unknown
MSTRG.59242	unknown
MSTRG.59244	unknown
MSTRG.59246	unknown
MSTRG.59248	unknown
MSTRG.59249	unknown
MSTRG.59250	unknown
MSTRG.59252	unknown
MSTRG.59254	unknown
MSTRG.59255	unknown
MSTRG.59256	unknown
MSTRG.59259	unknown
MSTRG.59261	unknown
MSTRG.59263	unknown
MSTRG.59265	unknown
MSTRG.59267	unknown
MSTRG.59268	unknown
MSTRG.59269	unknown
MSTRG.5927	unknown
MSTRG.59270	unknown
MSTRG.59273	unknown
MSTRG.59275	unknown
MSTRG.59277	unknown
MSTRG.59278	unknown
MSTRG.5928	unknown
MSTRG.59280	unknown
MSTRG.59281	unknown
MSTRG.59282	unknown
MSTRG.59283	unknown
MSTRG.59284	unknown
MSTRG.59285	unknown
MSTRG.59286	unknown
MSTRG.59287	unknown
MSTRG.59288	unknown
MSTRG.59289	unknown
MSTRG.5929	unknown
MSTRG.59290	unknown
MSTRG.59291	unknown
MSTRG.59292	unknown
MSTRG.59295	unknown
MSTRG.59296	unknown
MSTRG.59297	unknown
MSTRG.593	unknown
MSTRG.5930	unknown
MSTRG.59300	unknown
MSTRG.59301	unknown
MSTRG.59303	unknown
MSTRG.59305	unknown
MSTRG.59306	unknown
MSTRG.59309	unknown
MSTRG.5931	unknown
MSTRG.59311	unknown
MSTRG.59312	unknown
MSTRG.59313	unknown
MSTRG.59314	unknown
MSTRG.59315	unknown
MSTRG.59317	unknown
MSTRG.59318	unknown
MSTRG.5932	unknown
MSTRG.59321	unknown
MSTRG.59323	unknown
MSTRG.59325	unknown
MSTRG.59327	unknown
MSTRG.59329	unknown
MSTRG.5933	unknown
MSTRG.59330	unknown
MSTRG.59331	unknown
MSTRG.59333	unknown
MSTRG.59335	unknown
MSTRG.59336	unknown
MSTRG.59337	unknown
MSTRG.59339	unknown
MSTRG.59340	unknown
MSTRG.59343	unknown
MSTRG.59344	unknown
MSTRG.59345	unknown
MSTRG.59346	unknown
MSTRG.59347	unknown
MSTRG.59348	unknown
MSTRG.5935	unknown
MSTRG.59350	unknown
MSTRG.59351	unknown
MSTRG.59352	unknown
MSTRG.59353	unknown
MSTRG.59355	unknown
MSTRG.59358	unknown
MSTRG.59359	unknown
MSTRG.5936	unknown
MSTRG.59363	unknown
MSTRG.59365	unknown
MSTRG.59366	unknown
MSTRG.59367	unknown
MSTRG.59368	unknown
MSTRG.59369	unknown
MSTRG.59370	unknown
MSTRG.59372	unknown
MSTRG.59373	unknown
MSTRG.59375	unknown
MSTRG.59376	unknown
MSTRG.59378	unknown
MSTRG.5938	unknown
MSTRG.59380	unknown
MSTRG.59381	unknown
MSTRG.59384	unknown
MSTRG.59386	unknown
MSTRG.59387	unknown
MSTRG.59390	unknown
MSTRG.59391	unknown
MSTRG.59392	unknown
MSTRG.59395	unknown
MSTRG.59397	unknown
MSTRG.59398	unknown
MSTRG.59400	unknown
MSTRG.59401	unknown
MSTRG.59404	unknown
MSTRG.59407	unknown
MSTRG.59409	unknown
MSTRG.5941	unknown
MSTRG.59410	unknown
MSTRG.59411	unknown
MSTRG.59412	unknown
MSTRG.59413	unknown
MSTRG.59415	unknown
MSTRG.59416	unknown
MSTRG.59417	unknown
MSTRG.59419	unknown
MSTRG.59420	unknown
MSTRG.59422	unknown
MSTRG.59423	unknown
MSTRG.59425	unknown
MSTRG.59426	unknown
MSTRG.59427	unknown
MSTRG.59428	unknown
MSTRG.59429	unknown
MSTRG.5943	unknown
MSTRG.59430	unknown
MSTRG.59432	unknown
MSTRG.59433	unknown
MSTRG.59434	unknown
MSTRG.59436	unknown
MSTRG.59438	unknown
MSTRG.5944	unknown
MSTRG.59441	unknown
MSTRG.59442	unknown
MSTRG.59444	unknown
MSTRG.59445	unknown
MSTRG.59447	unknown
MSTRG.59448	unknown
MSTRG.59449	unknown
MSTRG.5945	unknown
MSTRG.59451	unknown
MSTRG.59453	unknown
MSTRG.59454	unknown
MSTRG.59455	unknown
MSTRG.59457	unknown
MSTRG.59458	unknown
MSTRG.59459	unknown
MSTRG.5946	unknown
MSTRG.59463	unknown
MSTRG.59464	unknown
MSTRG.59465	unknown
MSTRG.59466	unknown
MSTRG.59468	unknown
MSTRG.59469	unknown
MSTRG.59472	unknown
MSTRG.59473	unknown
MSTRG.59475	unknown
MSTRG.59476	unknown
MSTRG.59478	unknown
MSTRG.59479	unknown
MSTRG.59480	unknown
MSTRG.59482	unknown
MSTRG.59483	unknown
MSTRG.59485	unknown
MSTRG.59488	unknown
MSTRG.5949	unknown
MSTRG.59490	unknown
MSTRG.59491	unknown
MSTRG.59492	unknown
MSTRG.59494	unknown
MSTRG.59495	unknown
MSTRG.59497	unknown
MSTRG.59499	unknown
MSTRG.5950	unknown
MSTRG.59501	unknown
MSTRG.59503	unknown
MSTRG.59506	unknown
MSTRG.59508	unknown
MSTRG.5951	unknown
MSTRG.59510	unknown
MSTRG.59511	unknown
MSTRG.59513	unknown
MSTRG.59515	unknown
MSTRG.59517	unknown
MSTRG.59519	unknown
MSTRG.59521	unknown
MSTRG.59522	unknown
MSTRG.59526	unknown
MSTRG.59527	unknown
MSTRG.59528	unknown
MSTRG.5953	unknown
MSTRG.59530	unknown
MSTRG.59531	unknown
MSTRG.59534	unknown
MSTRG.59535	unknown
MSTRG.59538	unknown
MSTRG.59539	unknown
MSTRG.59541	unknown
MSTRG.59544	unknown
MSTRG.59545	unknown
MSTRG.59548	unknown
MSTRG.5955	unknown
MSTRG.59551	unknown
MSTRG.59554	unknown
MSTRG.59556	unknown
MSTRG.59557	unknown
MSTRG.59559	unknown
MSTRG.59560	unknown
MSTRG.59562	unknown
MSTRG.59564	unknown
MSTRG.59565	unknown
MSTRG.59566	unknown
MSTRG.59569	unknown
MSTRG.5957	unknown
MSTRG.59570	unknown
MSTRG.59572	unknown
MSTRG.59576	unknown
MSTRG.59577	unknown
MSTRG.59578	unknown
MSTRG.5958	unknown
MSTRG.59581	unknown
MSTRG.59583	unknown
MSTRG.59584	unknown
MSTRG.59589	unknown
MSTRG.59590	unknown
MSTRG.59591	unknown
MSTRG.59598	unknown
MSTRG.596	unknown
MSTRG.5960	unknown
MSTRG.59600	unknown
MSTRG.59602	unknown
MSTRG.59604	unknown
MSTRG.59606	unknown
MSTRG.59607	unknown
MSTRG.59608	unknown
MSTRG.59609	unknown
MSTRG.5961	unknown
MSTRG.59611	unknown
MSTRG.59614	unknown
MSTRG.59616	unknown
MSTRG.59617	unknown
MSTRG.5962	unknown
MSTRG.59620	unknown
MSTRG.59621	unknown
MSTRG.59624	unknown
MSTRG.59625	unknown
MSTRG.59628	unknown
MSTRG.59630	unknown
MSTRG.59631	unknown
MSTRG.59634	unknown
MSTRG.59637	unknown
MSTRG.59639	unknown
MSTRG.59641	unknown
MSTRG.59642	unknown
MSTRG.59644	unknown
MSTRG.59645	unknown
MSTRG.59647	unknown
MSTRG.5965	unknown
MSTRG.59655	unknown
MSTRG.59656	unknown
MSTRG.59660	unknown
MSTRG.59662	unknown
MSTRG.59663	unknown
MSTRG.59664	unknown
MSTRG.59665	unknown
MSTRG.59667	unknown
MSTRG.59669	unknown
MSTRG.5967	unknown
MSTRG.59670	unknown
MSTRG.59672	unknown
MSTRG.59673	unknown
MSTRG.59675	unknown
MSTRG.59676	unknown
MSTRG.59679	unknown
MSTRG.59680	unknown
MSTRG.59681	unknown
MSTRG.59682	unknown
MSTRG.59685	unknown
MSTRG.59688	unknown
MSTRG.5969	unknown
MSTRG.59690	unknown
MSTRG.59692	unknown
MSTRG.59695	unknown
MSTRG.59696	unknown
MSTRG.59699	unknown
MSTRG.597	unknown
MSTRG.5970	unknown
MSTRG.59700	unknown
MSTRG.59701	unknown
MSTRG.59702	unknown
MSTRG.59704	unknown
MSTRG.59705	unknown
MSTRG.59706	unknown
MSTRG.59707	unknown
MSTRG.59708	unknown
MSTRG.59709	unknown
MSTRG.5971	unknown
MSTRG.59713	unknown
MSTRG.59714	unknown
MSTRG.59715	unknown
MSTRG.59718	unknown
MSTRG.5972	unknown
MSTRG.59720	unknown
MSTRG.59721	unknown
MSTRG.59722	unknown
MSTRG.59726	unknown
MSTRG.59730	unknown
MSTRG.59732	unknown
MSTRG.59733	unknown
MSTRG.59735	unknown
MSTRG.59737	unknown
MSTRG.59738	unknown
MSTRG.59739	unknown
MSTRG.5974	unknown
MSTRG.59742	unknown
MSTRG.59744	unknown
MSTRG.59745	unknown
MSTRG.59746	unknown
MSTRG.59747	unknown
MSTRG.59748	unknown
MSTRG.59749	unknown
MSTRG.5975	unknown
MSTRG.59750	unknown
MSTRG.59752	unknown
MSTRG.59753	unknown
MSTRG.59754	unknown
MSTRG.59755	unknown
MSTRG.59756	unknown
MSTRG.59758	unknown
MSTRG.59760	unknown
MSTRG.59761	unknown
MSTRG.59762	unknown
MSTRG.59765	unknown
MSTRG.59768	unknown
MSTRG.59769	unknown
MSTRG.5977	unknown
MSTRG.59770	unknown
MSTRG.59778	unknown
MSTRG.5978	unknown
MSTRG.59781	unknown
MSTRG.59784	unknown
MSTRG.59785	unknown
MSTRG.59789	unknown
MSTRG.59791	unknown
MSTRG.59794	unknown
MSTRG.59795	unknown
MSTRG.59796	unknown
MSTRG.59798	unknown
MSTRG.5980	unknown
MSTRG.59801	unknown
MSTRG.59802	unknown
MSTRG.59804	unknown
MSTRG.59805	unknown
MSTRG.59806	unknown
MSTRG.59807	unknown
MSTRG.59808	unknown
MSTRG.59809	unknown
MSTRG.5981	unknown
MSTRG.59810	unknown
MSTRG.59811	unknown
MSTRG.59812	unknown
MSTRG.59813	unknown
MSTRG.59814	unknown
MSTRG.59815	unknown
MSTRG.59816	unknown
MSTRG.59820	unknown
MSTRG.59823	unknown
MSTRG.59825	unknown
MSTRG.59826	unknown
MSTRG.59827	unknown
MSTRG.5983	unknown
MSTRG.59830	unknown
MSTRG.59832	unknown
MSTRG.59833	unknown
MSTRG.59835	unknown
MSTRG.59837	unknown
MSTRG.59838	unknown
MSTRG.59839	unknown
MSTRG.5984	unknown
MSTRG.59840	unknown
MSTRG.59841	unknown
MSTRG.59842	unknown
MSTRG.59844	unknown
MSTRG.59845	unknown
MSTRG.59848	unknown
MSTRG.59849	unknown
MSTRG.5985	unknown
MSTRG.59850	unknown
MSTRG.59851	unknown
MSTRG.59852	unknown
MSTRG.59854	unknown
MSTRG.59855	unknown
MSTRG.59857	unknown
MSTRG.59859	unknown
MSTRG.59860	unknown
MSTRG.59861	unknown
MSTRG.59862	unknown
MSTRG.59864	unknown
MSTRG.59865	unknown
MSTRG.59866	unknown
MSTRG.59874	unknown
MSTRG.59876	unknown
MSTRG.59878	unknown
MSTRG.5988	unknown
MSTRG.59880	unknown
MSTRG.59881	unknown
MSTRG.59882	unknown
MSTRG.59883	unknown
MSTRG.59885	unknown
MSTRG.59887	unknown
MSTRG.59888	unknown
MSTRG.5989	unknown
MSTRG.59890	unknown
MSTRG.59891	unknown
MSTRG.59895	unknown
MSTRG.59896	unknown
MSTRG.59898	unknown
MSTRG.59899	unknown
MSTRG.599	unknown
MSTRG.5990	unknown
MSTRG.59902	unknown
MSTRG.59903	unknown
MSTRG.59904	unknown
MSTRG.59907	unknown
MSTRG.59908	unknown
MSTRG.5991	unknown
MSTRG.59910	unknown
MSTRG.59911	unknown
MSTRG.59912	unknown
MSTRG.59914	unknown
MSTRG.59915	unknown
MSTRG.59917	unknown
MSTRG.59918	unknown
MSTRG.59919	unknown
MSTRG.59920	unknown
MSTRG.59922	unknown
MSTRG.59923	unknown
MSTRG.59925	unknown
MSTRG.59926	unknown
MSTRG.59929	unknown
MSTRG.5993	unknown
MSTRG.59930	unknown
MSTRG.59931	unknown
MSTRG.59932	unknown
MSTRG.59933	unknown
MSTRG.59934	unknown
MSTRG.59935	unknown
MSTRG.59936	unknown
MSTRG.59939	unknown
MSTRG.59940	unknown
MSTRG.59943	unknown
MSTRG.59944	unknown
MSTRG.59946	unknown
MSTRG.59947	unknown
MSTRG.59948	unknown
MSTRG.59949	unknown
MSTRG.5995	unknown
MSTRG.59950	unknown
MSTRG.59953	unknown
MSTRG.59954	unknown
MSTRG.59955	unknown
MSTRG.59956	unknown
MSTRG.59958	unknown
MSTRG.59961	unknown
MSTRG.59964	unknown
MSTRG.59965	unknown
MSTRG.59966	unknown
MSTRG.59968	unknown
MSTRG.5997	unknown
MSTRG.59970	unknown
MSTRG.59972	unknown
MSTRG.59973	unknown
MSTRG.59975	unknown
MSTRG.59977	unknown
MSTRG.5998	unknown
MSTRG.59980	unknown
MSTRG.59982	unknown
MSTRG.59985	unknown
MSTRG.59987	unknown
MSTRG.59988	unknown
MSTRG.5999	unknown
MSTRG.59990	unknown
MSTRG.59992	unknown
MSTRG.59993	unknown
MSTRG.59994	unknown
MSTRG.59996	unknown
MSTRG.59997	unknown
MSTRG.59998	unknown
MSTRG.59999	unknown
MSTRG.600	unknown
MSTRG.60000	unknown
MSTRG.60002	unknown
MSTRG.60006	unknown
MSTRG.60008	unknown
MSTRG.6001	unknown
MSTRG.60012	unknown
MSTRG.60013	unknown
MSTRG.60014	unknown
MSTRG.60015	unknown
MSTRG.60016	unknown
MSTRG.60017	unknown
MSTRG.60018	unknown
MSTRG.60019	unknown
MSTRG.6002	unknown
MSTRG.60020	unknown
MSTRG.60022	unknown
MSTRG.60023	unknown
MSTRG.60025	unknown
MSTRG.60026	unknown
MSTRG.60028	unknown
MSTRG.60029	unknown
MSTRG.60031	unknown
MSTRG.60032	unknown
MSTRG.60034	unknown
MSTRG.60035	unknown
MSTRG.60038	unknown
MSTRG.60039	unknown
MSTRG.6004	unknown
MSTRG.60041	unknown
MSTRG.60043	unknown
MSTRG.60044	unknown
MSTRG.60045	unknown
MSTRG.60048	unknown
MSTRG.60049	unknown
MSTRG.60050	unknown
MSTRG.60052	unknown
MSTRG.60053	unknown
MSTRG.60055	unknown
MSTRG.60056	unknown
MSTRG.60059	unknown
MSTRG.6006	unknown
MSTRG.60060	unknown
MSTRG.60061	unknown
MSTRG.60063	unknown
MSTRG.60065	unknown
MSTRG.60066	unknown
MSTRG.60068	unknown
MSTRG.60069	unknown
MSTRG.6007	unknown
MSTRG.60071	unknown
MSTRG.60073	unknown
MSTRG.60075	unknown
MSTRG.60077	unknown
MSTRG.60078	unknown
MSTRG.60079	unknown
MSTRG.60082	unknown
MSTRG.60083	unknown
MSTRG.60085	unknown
MSTRG.60086	unknown
MSTRG.60087	unknown
MSTRG.60088	unknown
MSTRG.6009	unknown
MSTRG.60094	unknown
MSTRG.60095	unknown
MSTRG.60096	unknown
MSTRG.60098	unknown
MSTRG.60099	unknown
MSTRG.601	unknown
MSTRG.60102	unknown
MSTRG.60103	unknown
MSTRG.60104	unknown
MSTRG.60109	unknown
MSTRG.6011	unknown
MSTRG.60110	unknown
MSTRG.60111	unknown
MSTRG.60112	unknown
MSTRG.60113	unknown
MSTRG.60114	unknown
MSTRG.60116	unknown
MSTRG.60117	unknown
MSTRG.6012	unknown
MSTRG.60121	unknown
MSTRG.60123	unknown
MSTRG.60126	unknown
MSTRG.60127	unknown
MSTRG.60128	unknown
MSTRG.60133	unknown
MSTRG.60134	unknown
MSTRG.60136	unknown
MSTRG.60137	unknown
MSTRG.60138	unknown
MSTRG.60139	unknown
MSTRG.6014	unknown
MSTRG.60143	unknown
MSTRG.60144	unknown
MSTRG.60145	unknown
MSTRG.60147	unknown
MSTRG.60149	unknown
MSTRG.60150	unknown
MSTRG.60152	unknown
MSTRG.60153	unknown
MSTRG.60154	unknown
MSTRG.60155	unknown
MSTRG.60156	unknown
MSTRG.60157	unknown
MSTRG.60158	unknown
MSTRG.6016	unknown
MSTRG.60160	unknown
MSTRG.60161	unknown
